machine_id,logical_cpus,physical_cores,sockets,threads_per_core,core_budget,branch_count,workers,omp_threads,core_demand,core_utilization,oversubscribed,mode,run_index,eval_ms,avg_branch_time_ms,max_branch_time_ms,branch_work_sum_ms,merge_tail_ms
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,3,3,9,0.140625,False,manual-parallel,2,952.142000,107.385083,132.021000,2577.242000,78.419300
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,3,3,9,0.140625,False,manual-parallel,3,927.407000,106.629125,132.152000,2559.099000,73.915700
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,4,3,12,0.187500,False,manual-parallel,1,744.985000,110.711125,134.117000,2657.067000,80.148300
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,4,3,12,0.187500,False,manual-parallel,2,766.432000,112.140250,153.653000,2691.366000,74.955500
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,4,3,12,0.187500,False,manual-parallel,3,751.227000,111.296208,147.209000,2671.109000,72.842000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,6,3,18,0.281250,False,manual-parallel,1,568.019000,121.003292,157.114000,2904.079000,74.722100
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,6,3,18,0.281250,False,manual-parallel,2,562.674000,121.801667,144.956000,2923.240000,75.087900
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,6,3,18,0.281250,False,manual-parallel,3,557.549000,119.589958,143.095000,2870.159000,75.080900
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,8,3,24,0.375000,False,manual-parallel,1,468.257000,130.307333,149.908000,3127.376000,76.859500
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,8,3,24,0.375000,False,manual-parallel,2,495.318000,132.139625,168.441000,3171.351000,72.623800
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,8,3,24,0.375000,False,manual-parallel,3,485.102000,130.285500,168.093000,3126.852000,76.244900
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,12,3,36,0.562500,False,manual-parallel,1,408.337000,153.632375,208.285000,3687.177000,73.849500
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,12,3,36,0.562500,False,manual-parallel,2,428.388000,153.315833,210.867000,3679.580000,85.729700
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,12,3,36,0.562500,False,manual-parallel,3,412.891000,158.825458,210.813000,3811.811000,76.637500
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,16,3,48,0.750000,False,manual-parallel,1,385.852000,171.109042,224.331000,4106.617000,72.697500
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,16,3,48,0.750000,False,manual-parallel,2,381.193000,169.291167,218.454000,4062.988000,72.646500
