machine_id,logical_cpus,physical_cores,sockets,threads_per_core,core_budget,branch_count,workers,omp_threads,core_demand,core_utilization,oversubscribed,runs,eval_avg_ms,eval_min_ms,eval_max_ms,speedup_vs_single_thread,avg_branch_time_ms,max_branch_time_ms,branch_work_sum_ms,merge_tail_avg_ms
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,4,4,16,0.25,False,3,648.1493333333334,622.159,693.099,3.252234053057731,96.3626388888889,126.90433333333333,2312.7033333333334,62.499066666666664
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,6,4,24,0.375,False,3,519.705,513.283,524.599,4.056018959473803,108.4291,155.14466666666667,2602.2983999999997,62.30063333333333
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,8,4,32,0.5,False,3,448.57,447.952,449.076,4.69922940306604,119.51392083333333,165.44933333333333,2868.3341,61.791533333333334
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,12,4,48,0.75,False,3,379.19233333333335,374.663,386.129,5.5590083132834085,145.8920013888889,198.53233333333333,3501.408033333333,62.91416666666667
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,16,4,64,1.0,False,3,372.35266666666666,366.686,377.459,5.661120550589137,168.9744861111111,225.20733333333334,4055.387666666666,65.0714
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,24,4,96,1.5,True,3,361.71366666666665,353.774,377.355,5.827629773458012,273.5217361111111,298.18966666666665,6564.5216666666665,63.0472
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,1,6,6,0.09375,False,3,2079.6833333333334,2033.75,2158.86,0.9940952548865611,84.02913333333333,105.54966666666667,2016.6992,62.07363333333333
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,2,6,12,0.1875,False,3,1077.6733333333334,1077.07,1078.05,1.9183951846880005,85.00120416666667,111.256,2040.0289000000002,56.6699
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,3,6,18,0.28125,False,3,777.0993333333333,773.836,782.296,2.66041063819383,89.57384166666667,116.005,2149.7722000000003,60.03946666666666
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,4,6,24,0.375,False,3,633.4446666666666,623.0,648.191,3.263747320207921,94.89243888888889,121.62333333333333,2277.418533333333,57.47226666666667
