machine_id,logical_cpus,physical_cores,sockets,threads_per_core,budget_mode,core_budget,branch_count,rns_width,workers,omp_threads,requested_omp_threads,effective_workers,core_demand,core_utilization,oversubscribed,runs,eval_mean_ms,eval_median_ms,eval_stddev_ms,eval_min_ms,eval_max_ms,baseline_eval_median_ms,speedup_vs_single_thread_mean,speedup_vs_single_thread_median,avg_branch_time_mean_ms,max_branch_time_mean_ms,branch_work_sum_mean_ms,merge_tail_mean_ms
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,6,5,5,6,30,0.46875,False,3,874.099,873.652,8.07977889548969,866.252,882.393,4168.74,4.772754573566609,4.771625315342951,99.62774236111112,133.43,4782.131633333333,63.49926666666667
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,7,5,5,7,35,0.546875,False,3,797.922,793.837,7.733154013725596,793.088,806.841,4168.74,5.228405784024002,5.2513803211490515,103.96756319444445,147.47766666666666,4990.443033333333,66.97573333333334
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,8,5,5,8,40,0.625,False,3,767.7083333333334,771.751,15.65256852191781,750.431,780.943,4168.74,5.434173134328358,5.401664526511789,110.8025263888889,162.10666666666668,5318.521266666667,65.9033
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,9,5,5,9,45,0.703125,False,3,737.5106666666667,738.643,13.21792632500774,723.763,750.126,4168.74,5.656677507941128,5.643781908174855,120.80576527777778,175.72066666666666,5798.676733333334,66.9018
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,10,5,5,10,50,0.78125,False,3,724.3783333333333,737.363,28.604086724335968,691.585,744.187,4168.74,5.759228027711117,5.6535790377331105,128.83460625,188.948,6184.0611,65.12623333333333
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,11,5,5,11,55,0.859375,False,3,731.7456666666667,730.605,2.4335193307909506,730.092,734.54,4168.74,5.701243191509618,5.705873899028886,141.8858375,201.43266666666668,6810.520199999999,67.3215
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,12,5,5,12,60,0.9375,False,3,733.5736666666667,731.796,8.645671190447459,725.955,742.97,4168.74,5.687036203135245,5.696587573586081,156.61272916666667,217.92366666666666,7517.411,62.56263333333334
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,13,5,5,13,65,1.015625,True,3,715.0786666666667,709.789,15.863340957482226,702.536,732.911,4168.74,5.834127340768101,5.87321020754055,162.74339583333332,235.03233333333333,7811.683000000002,67.0797
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,14,5,5,14,70,1.09375,True,3,693.1786666666667,698.13,10.991879608753592,680.582,700.824,4168.74,6.01844834616953,5.9712947445318205,167.55834027777777,242.82933333333332,8042.800333333332,71.30746666666667
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,15,5,5,15,75,1.171875,True,3,632.3016666666666,656.137,45.21308894925596,580.158,660.61,4168.74,6.597894992105561,6.353459719540279,161.93483958333334,225.20066666666668,7772.872300000001,69.55676666666666
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,16,5,5,16,80,1.25,True,3,644.339,651.395,19.140628855917978,622.672,658.95,4168.74,6.474635246353238,6.3997113886351595,177.16579166666668,249.47533333333334,8503.957999999999,70.22436666666667
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,17,5,5,17,85,1.328125,True,3,608.3576666666667,604.537,11.738964576713423,599.005,621.531,4168.74,6.8575777516844525,6.895756587272573,173.1322847222222,247.43266666666668,8310.349666666665,73.90276666666666
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,18,5,5,18,90,1.40625,True,3,617.6016666666667,606.33,49.709372097556574,574.496,671.979,4168.74,6.754936434217307,6.875364900301815,184.98111041666667,267.56066666666663,8879.093299999999,75.32533333333333
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,19,5,5,19,95,1.484375,True,3,625.2683333333333,643.511,40.40474612385699,578.959,653.335,4168.74,6.672111440155026,6.478117701173717,196.76415972222222,279.93533333333335,9444.679666666665,70.7661
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,20,5,5,20,100,1.5625,True,3,629.5526666666667,640.915,26.476932305940036,599.291,648.452,4168.74,6.626705311390415,6.50435705202718,208.41036805555555,296.43733333333336,10003.697666666667,70.83046666666667
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,21,5,5,21,105,1.640625,True,3,638.5836666666667,633.973,8.616084396832091,633.254,648.524,4168.74,6.532988890518652,6.57557971711729,215.33309375,304.11,10335.9885,70.58073333333333
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,22,5,5,22,110,1.71875,True,3,625.639,636.328,27.573787244410216,594.321,646.268,4168.74,6.668158474775389,6.551244012521844,225.5751388888889,312.4073333333333,10827.606666666663,69.76706666666666
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,23,5,5,23,115,1.796875,True,3,673.0783333333334,697.195,46.14329338412392,619.874,702.166,4168.74,6.198179013339209,5.979302777558645,259.2609097222222,364.09833333333336,12444.523666666666,67.09643333333334
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,24,5,5,24,120,1.875,True,3,615.745,624.838,24.258237095881466,588.254,634.143,4168.74,6.77530471217793,6.671713308089457,255.07019444444444,358.916,12243.369333333334,70.264
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,25,5,5,25,125,1.953125,True,3,649.4513333333333,637.122,40.31662776489789,616.739,694.493,4168.74,6.423668388804088,6.543079661352143,280.2622361111111,398.39133333333336,13452.587333333333,71.0718
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,1,6,6,1,6,0.09375,False,3,4145.003333333333,4070.51,137.79492056434216,4060.49,4304.01,4193.05,1.0084246011864888,1.0301043358203272,84.74603541666667,109.66,4067.809699999999,75.7081
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,2,6,6,2,12,0.1875,False,3,2204.9166666666665,2215.27,78.19575457359142,2122.06,2277.42,4193.05,1.8957284855814658,1.8927941063617528,88.31463680555555,114.87433333333334,4239.1025666666665,77.19916666666667
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,3,6,6,3,18,0.28125,False,3,1515.2833333333333,1490.85,48.96781017498478,1483.34,1571.66,4193.05,2.758509409681358,2.8125230573162963,89.49210347222223,119.45233333333333,4295.620966666666,77.5107
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,4,6,6,4,24,0.375,False,3,1256.1033333333332,1253.93,4.48413127967207,1253.12,1261.26,4193.05,3.3276906623924254,3.3439266944725783,92.87347430555556,123.03833333333334,4457.9267666666665,90.04823333333333
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,5,6,6,5,30,0.46875,False,3,1022.7566666666667,1027.62,10.004730547762563,1011.25,1029.4,4193.05,4.086918687077734,4.0803507132986905,96.61465694444445,126.74033333333334,4637.503533333333,63.15156666666667
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,6,6,6,6,36,0.5625,False,3,896.3506666666666,898.54,8.031021188699038,887.452,903.06,4193.05,4.663267947217086,4.666514568077103,100.19417986111111,136.01266666666666,4809.320633333333,70.22126666666666
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,7,6,6,7,42,0.65625,False,3,815.2596666666667,816.09,1.6729316582973386,813.334,816.355,4193.05,5.1271067418601595,5.1379749782499475,106.16414027777778,159.48,5095.878733333332,61.71006666666667
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,8,6,6,8,48,0.75,False,3,791.0386666666667,792.843,9.642948425317531,780.621,799.652,4193.05,5.28409483565068,5.288625869182171,112.88906736111112,164.802,5418.675233333333,62.578633333333336
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,9,6,6,9,54,0.84375,False,3,781.3199999999999,785.218,11.594320463054295,768.279,790.463,4193.05,5.349822522568645,5.339982017732655,126.35309861111111,182.14499999999998,6064.9487333333345,63.9876
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,10,6,6,10,60,0.9375,False,3,756.842,750.601,24.118894895910945,736.457,783.468,4193.05,5.522848009668244,5.586256879487237,136.95929722222223,195.37233333333333,6574.046266666666,63.191966666666666
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,11,6,6,11,66,1.03125,True,3,751.8763333333334,739.934,21.964790013413147,738.47,777.225,4193.05,5.559322920568941,5.666789200117849,145.10870902777776,208.218,6965.218033333334,63.525666666666666
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,12,6,6,12,72,1.125,True,3,696.6386666666666,695.661,9.46644000315505,687.699,706.556,4193.05,6.0001311057477915,6.027432901945057,150.94252777777777,210.86933333333332,7245.241333333334,62.621833333333335
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,13,6,6,13,78,1.21875,True,3,662.7686666666667,668.854,21.1152378706311,639.279,680.173,4193.05,6.3067606294001015,6.269006390034297,150.54707638888888,220.73066666666668,7226.259666666666,63.1325
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,14,6,6,14,84,1.3125,True,3,666.6796666666667,672.644,47.375918949750556,616.604,710.791,4193.05,6.269762739626577,6.23368379112874,158.6089861111111,243.50633333333332,7613.231333333333,68.37153333333333
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,15,6,6,15,90,1.40625,True,3,623.8489999999999,620.592,8.05266061621873,617.935,633.02,4193.05,6.700216451951247,6.756532472220075,156.17728125,227.651,7496.509499999999,64.9074
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,16,6,6,16,96,1.5,True,3,629.5136666666666,634.756,20.46932300622893,606.933,646.852,4193.05,6.639924682598895,6.605766625285937,177.14656250000002,252.19533333333334,8503.035,64.61006666666667
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,17,6,6,17,102,1.59375,True,3,613.9816666666667,604.189,23.955405576473424,596.474,641.282,4193.05,6.807896001237822,6.939964150290721,181.11254166666666,260.10866666666664,8693.402000000002,64.40003333333334
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,18,6,6,18,108,1.6875,True,3,614.5496666666667,622.464,21.020323887450797,590.721,630.464,4193.05,6.801603775989898,6.736212857289739,186.4776875,274.9476666666667,8950.929000000002,68.60593333333333
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,19,6,6,19,114,1.78125,True,3,605.8813333333334,631.491,68.41894598964045,528.352,657.801,4193.05,6.898914198820011,6.639920442254918,191.66990972222223,283.26733333333334,9200.155666666667,65.67663333333333
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,20,6,6,20,120,1.875,True,3,660.882,676.072,49.28987805827888,605.785,700.789,4193.05,6.324764985781627,6.20207611023678,223.18761805555556,339.8503333333333,10713.005666666666,65.74696666666667
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,21,6,6,21,126,1.96875,True,3,664.0533333333333,675.204,50.90730118886026,608.495,708.461,4193.05,6.294559673921774,6.210049111083466,233.0795375,335.04566666666665,11187.817799999999,64.70016666666666
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,1,7,7,1,7,0.109375,False,3,4075.7999999999997,3984.58,163.69414528320786,3978.04,4264.78,3999.83,0.9842803866725551,1.0038272540644184,83.63129166666667,113.13933333333334,4014.302,59.9948
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,2,7,7,2,14,0.21875,False,3,2138.5733333333333,2172.67,80.37566194647077,2046.77,2196.28,3999.83,1.8758907807697345,1.8409744692014893,85.46436875,111.814,4102.2897,70.60093333333333
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,3,7,7,3,21,0.328125,False,3,1440.8233333333335,1440.18,5.791859229412711,1435.38,1446.91,3999.83,2.7843316437129695,2.777312558152453,86.00187291666667,116.55133333333333,4128.0899,60.15083333333333
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,4,7,7,4,28,0.4375,False,3,1193.3766666666668,1214.16,46.591961037644,1140.01,1225.96,3999.83,3.361662844645306,3.294318705936614,90.6963201388889,128.87266666666665,4353.423366666667,69.24223333333333
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,5,7,7,5,35,0.546875,False,3,998.0936666666666,1001.74,10.134055473172308,986.641,1005.9,3999.83,4.019392301524139,3.9928823846507076,94.22388055555555,129.61233333333334,4522.746266666667,60.961999999999996
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,6,7,7,6,42,0.65625,False,3,896.5186666666667,894.366,23.722366689125547,873.946,921.244,3999.83,4.474786916502203,4.4722518521500145,101.52306736111112,146.02933333333334,4873.107233333334,56.80113333333333
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,7,7,7,7,49,0.765625,False,3,800.5793333333334,795.495,16.930108987638985,786.774,819.469,3999.83,5.011033676445973,5.028101999384031,105.23276874999999,155.566,5051.172900000001,56.44276666666667
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,8,7,7,8,56,0.875,False,3,769.2526666666666,774.356,14.245906686951637,753.158,780.244,3999.83,5.215100543471196,5.165363217951433,115.14525625,171.4523333333333,5526.9723,53.48536666666667
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,9,7,7,9,63,0.984375,False,3,749.8936666666667,756.532,15.618084528306717,732.053,761.096,3999.83,5.349731806420555,5.287059899647338,121.72641319444445,181.401,5842.867833333333,58.402766666666665
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,10,7,7,10,70,1.09375,True,3,716.589,709.292,15.288650005804937,706.316,734.159,3999.83,5.598369497717659,5.639186681930713,129.85893680555557,187.09966666666668,6233.228966666666,55.952
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,11,7,7,11,77,1.203125,True,3,695.659,693.405,7.758573838019422,689.277,704.295,3999.83,5.766805288223109,5.7683893251418725,135.87296041666667,194.49633333333333,6521.9021,57.93363333333333
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,12,7,7,12,84,1.3125,True,3,604.896,605.412,12.112246199611354,592.534,616.742,3999.83,6.632098740940592,6.6067900867508405,130.54640277777779,201.533,6266.227333333332,56.2134
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,13,7,7,13,91,1.421875,True,3,620.917,619.306,9.674626246010769,612.149,631.296,3999.83,6.460976265748884,6.45856813917514,143.24202083333333,216.08466666666666,6875.617000000001,55.2896
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,14,7,7,14,98,1.53125,True,3,608.4903333333333,605.927,20.071141281285794,589.824,629.72,3999.83,6.592923141479652,6.601174728969001,145.16905069444445,220.17066666666668,6968.114433333333,59.7
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,15,7,7,15,105,1.640625,True,3,620.9383333333334,615.163,14.15040724973428,610.589,637.063,3999.83,6.460754288536435,6.5020653062684195,158.17664166666665,239.69266666666667,7592.478799999999,56.41116666666667
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,16,7,7,16,112,1.75,True,3,583.8236666666667,580.105,9.676620605011506,576.558,594.808,3999.83,6.871475462625416,6.895010386050801,165.06340972222222,238.644,7923.043666666667,55.58626666666667
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,17,7,7,17,119,1.859375,True,3,646.9886666666666,650.459,39.396302521091144,605.972,684.535,3999.83,6.200618661017247,6.149242304280516,197.00022916666666,319.18533333333335,9456.011000000002,58.99493333333333
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,18,7,7,18,126,1.96875,True,3,620.4533333333334,595.238,50.00869821674355,588.072,678.05,3999.83,6.465804573000386,6.719715475154476,195.09189583333333,303.025,9364.411,56.01753333333333
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,1,8,8,1,8,0.125,False,3,3293.43,3227.49,124.02851567280808,3216.3,3436.5,3291.44,1.0122982220157506,1.019814158990423,66.9195673611111,91.30546666666666,3212.139233333333,79.79183333333333
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,2,8,8,2,16,0.25,False,3,1796.9766666666667,1726.34,141.88923367660186,1704.27,1960.32,3291.44,1.855301404395902,1.9066000903645866,71.62876736111112,109.1171,3438.180833333333,66.91453333333334
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,3,8,8,3,24,0.375,False,3,1197.1,1200.12,20.606646985863495,1175.15,1216.03,3291.44,2.7850082142956594,2.7425924074259243,70.20694583333334,110.76033333333334,3369.9334,57.385666666666665
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,4,8,8,4,32,0.5,False,3,981.2723333333333,981.921,11.021325933540549,969.941,991.955,3291.44,3.397561737023735,3.352041559351516,75.47752847222222,116.33966666666667,3622.9213666666665,52.5341
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,5,8,8,5,40,0.625,False,3,927.794,923.849,13.05931426224207,917.162,942.371,3291.44,3.593398247168373,3.5627467259259897,87.62586597222221,131.301,4206.041566666666,57.736266666666666
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,6,8,8,6,48,0.75,False,3,866.383,864.829,23.16712263100447,844.032,890.288,3291.44,3.8481056684322446,3.805885325307084,97.87424444444444,141.26366666666667,4697.963733333333,52.6332
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,7,8,8,7,56,0.875,False,3,809.9816666666667,825.204,48.93371102147612,755.246,849.495,3291.44,4.116060240046585,3.9886379610375133,106.95091458333333,155.13966666666667,5133.6439,49.45013333333333
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,8,8,8,8,64,1.0,False,3,792.1723333333333,781.331,30.305073458636173,768.779,826.407,3291.44,4.208596025191488,4.212606436964616,120.49926180555556,164.33866666666665,5783.9645666666665,51.7053
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,9,8,8,9,72,1.125,True,3,709.4576666666667,737.778,72.22434157770726,627.365,763.23,3291.44,4.6992702876798385,4.461287812865117,114.16911666666667,166.64233333333334,5480.1176,54.47323333333333
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,10,8,8,10,80,1.25,True,3,675.2333333333333,672.61,20.49033685260768,656.181,696.909,3291.44,4.937453719701831,4.893534143114137,124.18852708333333,188.637,5961.049300000001,50.45336666666667
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,11,8,8,11,88,1.375,True,3,663.6616666666666,678.093,36.07038164939946,622.61,690.282,3291.44,5.0235436228801325,4.8539654590152095,128.8027013888889,188.065,6182.529666666667,50.66746666666667
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,12,8,8,12,96,1.5,True,3,599.3513333333333,592.282,26.159493388315692,577.453,628.319,3291.44,5.562569311044052,5.557217676714808,129.79984444444443,198.823,6230.392533333333,51.249633333333335
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,13,8,8,13,104,1.625,True,3,588.7863333333333,584.822,12.224504502569156,579.036,602.501,3291.44,5.662382335640716,5.628105645820438,133.76644861111112,214.4,6420.789533333334,52.1599
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,14,8,8,14,112,1.75,True,3,602.6183333333333,578.79,49.62736064242524,569.399,659.666,3291.44,5.532412721152968,5.686760310302528,146.5698326388889,246.099,7035.351966666668,52.202333333333335
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,15,8,8,15,120,1.875,True,3,667.7483333333333,668.5,19.209532902528743,648.174,686.571,3291.44,4.992799183325055,4.923620044876589,173.5206375,273.7596666666667,8328.990600000001,62.2827
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,16,8,8,16,128,2.0,True,3,622.009,629.537,14.394060476460401,605.412,631.078,3291.44,5.359943880769142,5.228350359073414,173.97236805555556,251.61599999999999,8350.67366666667,54.50083333333333
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,1,9,9,1,9,0.140625,False,3,3277.35,3354.24,143.23441730254618,3112.09,3365.72,3325.37,1.0461612786753527,0.9913929832093112,66.96394375,90.56853333333333,3214.2693,61.583133333333336
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,2,9,9,2,18,0.28125,False,3,1696.08,1682.24,45.23675054643061,1659.38,1746.62,3325.37,2.0215064540980774,1.9767512364466424,67.52409097222223,96.11406666666666,3241.156366666666,66.86276666666666
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,3,9,9,3,27,0.421875,False,3,1193.4033333333334,1185.85,18.935747498668594,1179.41,1214.95,3325.37,2.8729906904902225,2.804207952101868,69.77894722222223,100.84673333333333,3349.3894666666665,71.00516666666667
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,4,9,9,4,36,0.5625,False,3,1008.798,1007.03,11.411188895115176,998.374,1020.99,3325.37,3.398734599658868,3.3021558444137713,77.58771875000001,122.46933333333332,3724.2105,58.8502
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,5,9,9,5,45,0.703125,False,3,925.4356666666666,926.312,36.359421369616655,888.646,961.349,3325.37,3.7048892647679095,3.5899027541476305,87.87994861111112,132.921,4218.237533333333,52.570166666666665
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,6,9,9,6,54,0.84375,False,3,877.1226666666666,882.672,15.637790327707245,859.467,889.229,3325.37,3.908959142164836,3.767390378305871,100.43775555555555,142.40533333333335,4821.012266666667,53.272466666666666
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,7,9,9,7,63,0.984375,False,3,789.9343333333334,794.554,25.19615530856506,762.748,812.501,3325.37,4.340407198404256,4.185203271269165,103.44822847222223,154.45166666666665,4965.514966666666,53.684466666666665
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,8,9,9,8,72,1.125,True,3,757.908,739.373,32.50883416857642,738.906,795.445,3325.37,4.523816435064238,4.497554008599177,111.29517222222222,168.38666666666666,5342.168266666666,53.66146666666667
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,9,9,9,9,81,1.265625,True,3,667.8086666666667,678.315,31.066776471551304,632.851,692.26,3325.37,5.134160183605484,4.90239785350464,107.37238958333333,161.35733333333332,5153.874699999999,51.2478
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,48,16,10,9,9,10,90,1.40625,True,3,653.5286666666667,652.177,4.1106924396424,650.264,658.145,3325.37,5.246344715304506,5.098876531984415,118.37284375,186.35566666666668,5681.8965,54.30453333333333
