machine_id,logical_cpus,physical_cores,sockets,threads_per_core,budget_mode,core_budget,branch_count,rns_width,mode,requested_workers,effective_workers,omp_threads,requested_omp_threads,core_demand,core_utilization,oversubscribed,run_index,eval_ms,avg_branch_time_ms,max_branch_time_ms,branch_work_sum_ms,merge_tail_ms
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,9,9,6,6,54,0.843750,False,2,428.305000,124.920104,177.177000,2998.082500,57.854000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,9,9,6,6,54,0.843750,False,3,415.105000,118.948729,154.345000,2854.769500,66.825400
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,10,10,6,6,60,0.937500,False,1,411.633000,126.094058,162.486000,3026.257400,57.585500
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,10,10,6,6,60,0.937500,False,2,411.256000,125.133154,177.986000,3003.195700,63.987900
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,10,10,6,6,60,0.937500,False,3,419.211000,126.653083,181.281000,3039.674000,65.710500
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,11,11,6,6,66,1.031250,True,1,416.312000,135.452800,180.982000,3250.867200,57.847400
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,11,11,6,6,66,1.031250,True,2,418.183000,136.046083,174.622000,3265.106000,57.275900
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,11,11,6,6,66,1.031250,True,3,415.297000,137.503425,193.343000,3300.082200,57.652700
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,12,12,6,6,72,1.125000,True,1,375.179000,146.808417,202.069000,3523.402000,56.909800
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,12,12,6,6,72,1.125000,True,2,364.399000,147.043250,176.533000,3529.038000,57.496100
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,12,12,6,6,72,1.125000,True,3,372.968000,146.665125,197.661000,3519.963000,57.642600
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,13,13,6,6,78,1.218750,True,1,361.196000,149.325333,204.572000,3583.808000,58.562000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,13,13,6,6,78,1.218750,True,2,344.337000,140.296208,187.626000,3367.109000,59.198500
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,13,13,6,6,78,1.218750,True,3,359.853000,147.862292,200.483000,3548.695000,57.175100
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,14,14,6,6,84,1.312500,True,1,369.925000,157.914083,204.918000,3789.938000,62.235300
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,14,14,6,6,84,1.312500,True,2,371.748000,159.751625,216.488000,3834.039000,62.584300
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,14,14,6,6,84,1.312500,True,3,360.632000,154.703708,205.057000,3712.889000,57.557000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,15,15,6,6,90,1.406250,True,1,366.121000,166.029750,225.238000,3984.714000,58.639200
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,15,15,6,6,90,1.406250,True,2,367.400000,164.930917,217.385000,3958.342000,58.081600
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,15,15,6,6,90,1.406250,True,3,373.579000,166.374583,218.368000,3992.990000,57.917800
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,16,16,6,6,96,1.500000,True,1,377.396000,174.973417,227.164000,4199.362000,58.287800
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,16,16,6,6,96,1.500000,True,2,377.343000,177.992375,230.461000,4271.817000,57.205500
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,16,16,6,6,96,1.500000,True,3,371.192000,175.423042,226.808000,4210.153000,57.649200
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,17,17,6,6,102,1.593750,True,1,381.616000,188.414208,240.843000,4521.941000,57.829600
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,17,17,6,6,102,1.593750,True,2,377.423000,180.995892,236.475000,4343.901400,66.756200
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,17,17,6,6,102,1.593750,True,3,392.614000,191.240958,249.374000,4589.783000,57.952700
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,18,18,6,6,108,1.687500,True,1,386.225000,196.417208,247.773000,4714.013000,62.171300
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,18,18,6,6,108,1.687500,True,2,387.817000,202.203667,251.628000,4852.888000,57.766700
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,18,18,6,6,108,1.687500,True,3,386.449000,201.063392,252.936000,4825.521400,58.108000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,19,19,6,6,114,1.781250,True,1,411.648000,222.453779,269.044000,5338.890700,60.632800
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,19,19,6,6,114,1.781250,True,2,438.415000,243.154654,293.818000,5835.711700,58.084200
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,19,19,6,6,114,1.781250,True,3,400.753000,220.451196,269.628000,5290.828700,57.282000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,20,20,6,6,120,1.875000,True,1,424.085000,240.725121,285.428000,5777.402900,58.833000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,20,20,6,6,120,1.875000,True,2,439.272000,254.217825,302.261000,6101.227800,59.575700
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,20,20,6,6,120,1.875000,True,3,443.823000,261.327942,311.265000,6271.870600,58.143500
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,21,21,6,6,126,1.968750,True,1,421.565000,257.710525,297.451000,6185.052600,58.100000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,21,21,6,6,126,1.968750,True,2,444.966000,273.426608,312.903000,6562.238600,57.997000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,21,21,6,6,126,1.968750,True,3,437.785000,263.025975,301.196000,6312.623400,57.715200
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,single-thread,1,1,7,7,7,0.109375,False,1,2012.590000,81.537904,105.372000,1956.909700,55.143600
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,single-thread,1,1,7,7,7,0.109375,False,2,2024.000000,81.906950,103.671000,1965.766800,57.695700
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,single-thread,1,1,7,7,7,0.109375,False,3,2009.780000,81.413787,104.026000,1953.930900,55.292400
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,1,1,7,7,7,0.109375,False,1,2159.160000,87.141829,114.002000,2091.403900,66.836600
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,1,1,7,7,7,0.109375,False,2,2040.660000,82.111750,107.972000,1970.682000,69.092900
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,1,1,7,7,7,0.109375,False,3,2077.270000,84.293246,103.683000,2023.037900,53.382000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,2,2,7,7,14,0.218750,False,1,1097.290000,84.751529,109.044000,2034.036700,51.340100
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,2,2,7,7,14,0.218750,False,2,1074.680000,83.929796,108.763000,2014.315100,49.599800
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,2,2,7,7,14,0.218750,False,3,1091.430000,84.632967,108.240000,2031.191200,49.950800
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,3,3,7,7,21,0.328125,False,1,779.241000,88.559817,114.780000,2125.435600,49.696300
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,3,3,7,7,21,0.328125,False,2,778.631000,88.476667,115.954000,2123.440000,52.479900
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,3,3,7,7,21,0.328125,False,3,753.243000,88.078054,116.815000,2113.873300,48.081800
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,4,4,7,7,28,0.437500,False,1,636.744000,94.149762,118.667000,2259.594300,48.813700
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,4,4,7,7,28,0.437500,False,2,605.058000,92.316800,119.567000,2215.603200,48.251800
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,4,4,7,7,28,0.437500,False,3,606.125000,92.777925,117.874000,2226.670200,49.021700
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,5,5,7,7,35,0.546875,False,1,535.328000,97.878567,123.556000,2349.085600,50.321700
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,5,5,7,7,35,0.546875,False,2,538.091000,97.732117,124.568000,2345.570800,50.366700
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,5,5,7,7,35,0.546875,False,3,538.064000,98.532104,125.600000,2364.770500,51.395100
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,6,6,7,7,42,0.656250,False,1,472.149000,102.665546,130.899000,2463.973100,50.457600
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,6,6,7,7,42,0.656250,False,2,472.693000,102.909113,131.830000,2469.818700,50.596700
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,6,6,7,7,42,0.656250,False,3,471.567000,103.713621,139.427000,2489.126900,48.323200
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,7,7,7,7,49,0.765625,False,1,476.338000,107.105083,133.190000,2570.522000,62.131200
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,7,7,7,7,49,0.765625,False,2,486.255000,109.614554,140.837000,2630.749300,63.025400
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,7,7,7,7,49,0.765625,False,3,457.839000,105.934917,138.881000,2542.438000,49.754700
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,8,8,7,7,56,0.875000,False,1,426.415000,117.431754,176.616000,2818.362100,48.618600
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,8,8,7,7,56,0.875000,False,2,430.683000,117.419967,164.706000,2818.079200,53.149500
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,8,8,7,7,56,0.875000,False,3,405.705000,115.372833,144.701000,2768.948000,48.421300
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,9,9,7,7,63,0.984375,False,1,407.269000,122.812867,168.493000,2947.508800,49.170100
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,9,9,7,7,63,0.984375,False,2,438.233000,121.604550,173.851000,2918.509200,66.304200
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,9,9,7,7,63,0.984375,False,3,399.369000,118.212987,155.681000,2837.111700,49.808200
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,10,10,7,7,70,1.093750,True,1,409.549000,133.647200,186.141000,3207.532800,48.851500
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,10,10,7,7,70,1.093750,True,2,396.197000,122.735254,172.960000,2945.646100,52.861700
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,10,10,7,7,70,1.093750,True,3,408.561000,126.290312,178.475000,3030.967500,56.881000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,11,11,7,7,77,1.203125,True,1,404.418000,138.935879,191.783000,3334.461100,48.675800
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,11,11,7,7,77,1.203125,True,2,404.762000,137.324067,187.877000,3295.777600,49.890200
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,11,11,7,7,77,1.203125,True,3,390.029000,130.658683,183.609000,3135.808400,53.490700
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,12,12,7,7,84,1.312500,True,1,364.653000,138.632950,191.043000,3327.190800,62.464600
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,12,12,7,7,84,1.312500,True,2,351.042000,144.372917,185.115000,3464.950000,49.622700
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,12,12,7,7,84,1.312500,True,3,355.029000,144.746875,194.737000,3473.925000,49.723000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,13,13,7,7,91,1.421875,True,1,363.874000,158.095583,214.699000,3794.294000,48.449300
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,13,13,7,7,91,1.421875,True,2,366.111000,155.849917,215.333000,3740.398000,49.035800
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,13,13,7,7,91,1.421875,True,3,341.382000,144.200417,198.561000,3460.810000,51.981000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,14,14,7,7,98,1.531250,True,1,382.997000,168.724750,225.717000,4049.394000,57.557800
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,14,14,7,7,98,1.531250,True,2,368.471000,165.168250,225.767000,3964.038000,48.836400
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,14,14,7,7,98,1.531250,True,3,379.783000,164.097083,206.840000,3938.330000,62.874600
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,15,15,7,7,105,1.640625,True,1,371.499000,171.579250,223.097000,4117.902000,48.807700
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,15,15,7,7,105,1.640625,True,2,377.173000,174.668000,232.420000,4192.032000,48.131600
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,15,15,7,7,105,1.640625,True,3,392.751000,181.651000,231.833000,4359.624000,50.072200
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,16,16,7,7,112,1.750000,True,1,440.301000,219.840542,295.433000,5276.173000,58.886700
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,16,16,7,7,112,1.750000,True,2,351.077000,168.001479,221.545000,4032.035500,51.346700
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,16,16,7,7,112,1.750000,True,3,379.937000,184.065917,238.998000,4417.582000,52.608800
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,17,17,7,7,119,1.859375,True,1,390.159000,195.849000,247.234000,4700.376000,49.930400
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,17,17,7,7,119,1.859375,True,2,402.343000,204.012738,268.771000,4896.305700,56.664400
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,17,17,7,7,119,1.859375,True,3,389.146000,195.971625,247.925000,4703.319000,51.435700
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,18,18,7,7,126,1.968750,True,1,444.294000,250.111229,308.284000,6002.669500,49.158200
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,18,18,7,7,126,1.968750,True,2,470.344000,255.690421,312.362000,6136.570100,62.724200
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,18,18,7,7,126,1.968750,True,3,431.506000,235.988088,287.580000,5663.714100,49.078300
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,single-thread,1,1,8,8,8,0.125000,False,1,1605.730000,64.777796,88.087700,1554.667100,50.536500
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,single-thread,1,1,8,8,8,0.125000,False,2,1640.320000,65.856967,89.409800,1580.567200,59.246500
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,single-thread,1,1,8,8,8,0.125000,False,3,1601.220000,64.497488,86.552000,1547.939700,52.792700
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,1,1,8,8,8,0.125000,False,1,1622.350000,65.509033,98.254900,1572.216800,49.354000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,1,1,8,8,8,0.125000,False,2,1802.490000,72.283417,115.606000,1734.802000,66.760700
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,1,1,8,8,8,0.125000,False,3,1632.470000,65.193346,89.731200,1564.640300,66.971100
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,2,2,8,8,16,0.250000,False,1,983.893000,75.515800,93.422800,1812.379200,48.348600
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,2,2,8,8,16,0.250000,False,2,926.582000,70.977137,97.148200,1703.451300,50.381900
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,2,2,8,8,16,0.250000,False,3,863.653000,67.909288,95.006900,1629.822900,48.214500
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,3,3,8,8,24,0.375000,False,1,668.671000,75.800737,120.284000,1819.217700,54.190500
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,3,3,8,8,24,0.375000,False,2,683.259000,75.594850,116.603000,1814.276400,49.417800
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,3,3,8,8,24,0.375000,False,3,665.390000,75.508171,117.159000,1812.196100,44.395800
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,4,4,8,8,32,0.500000,False,1,543.947000,81.694379,116.163000,1960.665100,44.774300
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,4,4,8,8,32,0.500000,False,2,551.228000,81.868842,124.621000,1964.852200,44.311400
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,4,4,8,8,32,0.500000,False,3,542.465000,82.103221,120.344000,1970.477300,44.831800
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,5,5,8,8,40,0.625000,False,1,471.255000,84.411829,124.187000,2025.883900,44.006100
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,5,5,8,8,40,0.625000,False,2,464.087000,83.821217,124.735000,2011.709200,44.816100
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,5,5,8,8,40,0.625000,False,3,467.612000,83.040787,119.329000,1992.978900,44.070400
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,6,6,8,8,48,0.750000,False,1,415.795000,90.967438,122.350000,2183.218500,43.940500
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,6,6,8,8,48,0.750000,False,2,454.837000,94.661537,160.444000,2271.876900,49.400000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,6,6,8,8,48,0.750000,False,3,436.643000,92.421037,133.478000,2218.104900,45.072400
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,7,7,8,8,56,0.875000,False,1,419.275000,98.379200,141.643000,2361.100800,48.391600
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,7,7,8,8,56,0.875000,False,2,414.655000,96.857992,131.845000,2324.591800,44.999800
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,7,7,8,8,56,0.875000,False,3,401.991000,93.257354,133.529000,2238.176500,46.825100
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,8,8,8,8,64,1.000000,False,1,396.760000,106.380546,163.930000,2553.133100,44.381700
