machine_id,logical_cpus,physical_cores,sockets,threads_per_core,budget_mode,core_budget,branch_count,rns_width,workers,omp_threads,requested_omp_threads,effective_workers,core_demand,core_utilization,oversubscribed,runs,eval_mean_ms,eval_median_ms,eval_stddev_ms,eval_min_ms,eval_max_ms,baseline_eval_median_ms,speedup_vs_single_thread_mean,speedup_vs_single_thread_median,avg_branch_time_mean_ms,max_branch_time_mean_ms,branch_work_sum_mean_ms,merge_tail_mean_ms
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,12,1,1,12,12,0.1875,False,3,689.3603333333334,656.032,89.22775735349025,621.594,790.455,5017.26,7.293974462315547,7.647889127359641,270.68491666666665,324.6666666666667,6496.438,139.08566666666667
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,13,1,1,13,13,0.203125,False,3,625.8076666666666,626.073,0.7016910526245538,625.012,626.338,5017.26,8.03469969207792,8.013857808913658,243.6929722222222,260.737,5848.631333333333,140.06
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,14,1,1,14,14,0.21875,False,3,626.7046666666666,624.99,9.656853800971303,618.02,637.104,5017.26,8.023199657042074,8.027744443911104,245.42231944444444,264.72566666666665,5890.135666666666,141.90266666666668
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,15,1,1,15,15,0.234375,False,3,628.4473333333333,628.331,0.5370347598930287,627.978,629.033,5017.26,8.000951551495698,7.985058830457196,249.80956944444443,270.35433333333333,5995.429666666667,139.564
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,16,1,1,16,16,0.25,False,3,626.2163333333333,624.669,3.4941679028537274,623.763,630.217,5017.26,8.029456274162976,8.031869678181566,253.24220833333334,277.69233333333335,6077.812999999999,138.88233333333335
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,17,1,1,17,17,0.265625,False,3,626.0103333333333,626.538,1.003576770024788,624.853,626.64,5017.26,8.032098511685911,8.007910134740431,259.76134722222224,283.95466666666664,6234.272333333333,139.202
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,18,1,1,18,18,0.28125,False,3,625.0053333333334,624.888,2.6569437956670234,622.409,627.719,5017.26,8.045014015880398,8.029054806621346,263.5939305555556,285.332,6326.254333333333,138.91066666666666
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,19,1,1,19,19,0.296875,False,3,625.7793333333333,625.436,3.4338971058162553,622.53,629.372,5017.26,8.035063478180275,8.022019838960341,271.8332916666667,292.68066666666664,6523.999,137.09866666666667
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,20,1,1,20,20,0.3125,False,3,630.0676666666667,629.672,3.071672237289221,627.213,633.318,5017.26,7.9803756527738035,7.9680532086546645,281.5209722222222,300.79333333333335,6756.503333333333,136.66833333333332
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,21,1,1,21,21,0.328125,False,3,626.019,625.953,0.7691267775861097,625.285,626.819,5017.26,8.031987314549026,8.015394127035098,284.6978472222222,300.25233333333335,6832.748333333334,136.39333333333335
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,22,1,1,22,22,0.34375,False,3,634.091,634.333,11.783863840014428,622.188,645.752,5017.26,7.929739842809103,7.909504944563818,292.75980555555554,316.9723333333333,7026.235333333332,135.87333333333333
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,23,1,1,23,23,0.359375,False,3,640.9563333333333,636.002,8.853606289717977,635.689,651.178,5017.26,7.844803780184715,7.888748777519568,306.4406388888889,314.5676666666667,7354.575333333334,135.964
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,24,1,1,24,24,0.375,False,3,514.708,483.371,72.79725700189537,462.827,597.926,5017.26,9.768988759970055,10.37972902801368,332.78731944444445,375.8686666666667,7986.895666666666,138.41433333333333
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,1,2,2,1,2,0.03125,False,3,3389.153333333333,3160.47,410.647440553735,3143.76,3863.23,3140.5,0.926899146886243,0.9936813195505733,136.7193472222222,167.36333333333334,3281.2643333333335,107.04899999999999
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,2,2,2,2,4,0.0625,False,3,1628.1699999999998,1621.35,18.915739478011456,1613.61,1649.55,3140.5,1.9294074533576553,1.9369661084898389,128.25965277777777,165.68933333333334,3078.231666666667,88.61276666666667
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,3,2,2,3,6,0.09375,False,3,1174.51,1177.99,33.07758153190774,1139.83,1205.71,3140.5,2.674650137787957,2.6659818843963023,133.26880555555556,162.81,3198.4513333333334,87.90546666666667
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,4,2,2,4,8,0.125,False,3,973.0446666666667,964.729,85.13264644267397,892.375,1062.03,3140.5,3.228426649821488,3.2553183329204365,140.72719444444445,190.65566666666666,3377.452666666666,91.52963333333334
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,5,2,2,5,10,0.15625,False,3,806.6373333333333,803.975,41.2090511214871,766.824,849.113,3140.5,3.894443269011435,3.90621598930315,139.97430555555556,176.81233333333333,3359.383333333333,88.31569999999999
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,6,2,2,6,12,0.1875,False,3,703.4146666666667,679.168,46.468019565431575,674.085,756.991,3140.5,4.465933797229136,4.624040001884659,145.94748611111112,192.575,3502.7396666666664,88.63550000000001
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,7,2,2,7,14,0.21875,False,3,650.484,651.351,3.127954443402259,647.014,653.087,3140.5,4.82933221006717,4.821517123639942,146.22343055555555,193.75366666666667,3509.3623333333335,87.739
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,8,2,2,8,16,0.25,False,3,573.5033333333333,570.672,6.972378742820358,568.392,581.446,3140.5,5.477567697950026,5.503161185409482,154.0098888888889,215.89766666666668,3696.2373333333335,87.70456666666666
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,9,2,2,9,18,0.28125,False,3,566.447,563.099,11.560506433543493,556.93,579.312,3140.5,5.545802755303379,5.577172042571554,158.90884722222222,219.253,3813.8123333333338,91.5725
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,10,2,2,10,20,0.3125,False,3,545.6193333333333,546.027,7.080307643975137,538.344,552.487,3140.5,5.757500039710226,5.7515470846679735,163.0086388888889,228.3,3912.2073333333337,90.8997
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,11,2,2,11,22,0.34375,False,3,546.3706666666667,545.745,6.298848651407088,540.408,552.959,3140.5,5.74958270087706,5.754519051938177,169.51894444444446,228.36766666666668,4068.4546666666665,88.94166666666666
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,12,2,2,12,24,0.375,False,3,478.4986666666667,477.026,7.165414247155091,472.184,486.286,3140.5,6.565124528386007,6.583498593368076,174.78181944444444,237.958,4194.763666666667,89.21356666666667
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,13,2,2,13,26,0.40625,False,3,451.593,447.305,17.74785150377362,436.382,471.092,3140.5,6.956271096614281,7.0209364974681705,178.72709722222223,226.61066666666667,4289.450333333333,88.0419
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,14,2,2,14,28,0.4375,False,3,458.38433333333336,459.023,5.2164058827255255,452.878,463.252,3140.5,6.853208333909026,6.841705099744457,186.75729166666667,242.32133333333334,4482.175,89.4269
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,15,2,2,15,30,0.46875,False,3,462.42633333333333,465.739,6.451911448038734,454.991,466.549,3140.5,6.793305456220414,6.7430470714284185,193.30944444444444,239.76866666666666,4639.426666666667,89.52946666666666
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,16,2,2,16,32,0.5,False,3,450.9803333333333,453.877,7.08591118582032,442.905,456.159,3140.5,6.965721343354958,6.919275486530491,193.85651388888888,239.84066666666666,4652.556333333334,91.07456666666667
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,17,2,2,17,34,0.53125,False,3,447.316,446.365,6.018121218453479,441.83,453.753,3140.5,7.022783297117325,7.035721886796679,201.883125,243.803,4845.195000000001,88.0365
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,18,2,2,18,36,0.5625,False,3,461.207,465.179,12.704545958041962,446.991,471.451,3140.5,6.811265512737953,6.7511646054529555,215.17808333333332,263.4456666666667,5164.273999999999,88.12536666666666
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,19,2,2,19,38,0.59375,False,3,457.44733333333335,459.099,2.8746381221526613,454.128,459.115,3140.5,6.867245919748867,6.84057251268245,222.41473611111113,268.68333333333334,5337.953666666666,88.54073333333334
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,20,2,2,20,40,0.625,False,3,449.6236666666667,446.661,6.897931163278827,444.702,457.508,3140.5,6.986739280479749,7.031059349260401,224.0018472222222,262.134,5376.044333333333,87.38996666666667
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,21,2,2,21,42,0.65625,False,3,471.3183333333333,452.318,33.44617380707896,451.7,509.937,3140.5,6.665141394174496,6.943124085267445,235.15929166666666,268.37666666666667,5643.823,106.90923333333333
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,22,2,2,22,44,0.6875,False,3,457.19666666666666,456.762,1.1929481687539232,456.282,458.546,3140.5,6.87101101641161,6.875571960889917,247.04825,276.6553333333333,5929.158,87.41976666666666
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,23,2,2,23,46,0.71875,False,3,457.483,458.372,1.6148439553096101,455.619,458.458,3140.5,6.86671052986304,6.851421989126735,251.53205555555556,280.2556666666667,6036.769333333333,87.17173333333334
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,24,2,2,24,48,0.75,False,3,378.8553333333333,377.787,5.081438215046368,374.393,384.386,3140.5,8.291828191235705,8.312885303094072,267.05762500000003,289.889,6409.383,88.44716666666667
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,1,3,3,1,3,0.046875,False,3,2827.5166666666664,2740.83,175.00966182852108,2712.77,3028.95,2616.95,0.9356478889013328,0.9548020125290514,114.12478333333333,167.03733333333335,2738.9948,87.5198
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,2,3,3,2,6,0.09375,False,3,1386.7233333333334,1377.78,58.23236757451424,1333.48,1448.91,2616.95,1.907777807156919,1.8993961300062419,106.9696388888889,131.31633333333335,2567.2713333333327,101.3151
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,3,3,3,3,9,0.140625,False,3,944.8863333333334,945.116,0.8083516149134892,943.988,945.555,2616.95,2.799871166161432,2.7689193707439084,107.5117361111111,135.41333333333333,2580.2816666666668,76.30113333333334
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,4,3,3,4,12,0.1875,False,3,786.1776666666667,770.485,29.204748592195315,768.174,819.874,2616.95,3.365091775268779,3.3964970116225492,113.74493055555556,140.46633333333332,2729.8783333333336,103.02803333333334
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,5,3,3,5,15,0.234375,False,3,678.6603333333334,674.774,6.7581913507486275,674.743,686.464,2616.95,3.8982092661964916,3.878261462356285,118.10698611111111,157.98733333333334,2834.5676666666664,81.65976666666667
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,6,3,3,6,18,0.28125,False,3,572.9193333333334,572.018,5.735366189994628,567.688,579.052,2616.95,4.617683234056219,4.57494344583562,122.86090277777778,154.84733333333332,2948.661666666667,75.125
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,7,3,3,7,21,0.328125,False,3,578.5976666666667,579.729,6.166334432491776,571.944,584.12,2616.95,4.572365483672304,4.514091929160004,127.27069444444444,165.13333333333333,3054.496666666667,86.5157
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,8,3,3,8,24,0.375,False,3,500.53333333333336,498.419,16.706149596281413,484.985,518.196,2616.95,5.285482152370804,5.250502087600994,135.01845833333334,171.16766666666666,3240.4429999999998,81.2946
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,9,3,3,9,27,0.421875,False,3,485.903,482.252,9.150154807433585,479.142,496.315,2616.95,5.444625779219309,5.426519744863681,138.43552777777776,179.319,3322.4526666666666,77.52326666666667
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,10,3,3,10,30,0.46875,False,3,492.54966666666667,483.537,21.27730143447082,477.262,516.85,2616.95,5.371153771971557,5.412098763900177,141.61131944444446,185.27533333333332,3398.671666666666,93.1983
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,11,3,3,11,33,0.515625,False,3,483.794,483.943,3.566834871423132,480.155,487.284,2616.95,5.4683605005436196,5.407558328150216,149.76691666666667,199.07166666666666,3594.406,81.03526666666667
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,12,3,3,12,36,0.5625,False,3,404.7556666666667,407.732,7.29598316427152,396.442,410.093,2616.95,6.536190145989308,6.418309085379612,155.99208333333334,190.785,3743.81,78.70653333333333
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,13,3,3,13,39,0.609375,False,3,405.9653333333333,402.697,12.177999931570602,395.755,419.444,2616.95,6.516714070823782,6.498558469519266,161.207875,204.54266666666666,3868.989,81.60106666666667
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,14,3,3,14,42,0.65625,False,3,393.30733333333336,393.861,7.452940113360184,385.593,400.468,2616.95,6.726444629390755,6.6443491485574855,164.60777777777778,207.39866666666666,3950.5866666666666,76.87763333333334
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,15,3,3,15,45,0.703125,False,3,410.39866666666666,413.396,16.987493909736443,392.112,425.688,2616.95,6.446317239497205,6.33037087925379,167.884,206.97366666666667,4029.216,93.73703333333333
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,16,3,3,16,48,0.75,False,3,397.3983333333333,396.785,1.4293573147863705,396.378,399.032,2616.95,6.657199535310919,6.595385410234761,173.9667638888889,222.63266666666667,4175.202333333334,80.30096666666667
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,17,3,3,17,51,0.796875,False,3,397.6786666666667,398.19,3.043389119605555,394.412,400.434,2616.95,6.652506713963367,6.5721138150129335,180.8978611111111,226.287,4341.5486666666675,74.98153333333333
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,18,3,3,18,54,0.84375,False,3,413.2656666666667,412.364,8.556206655599977,405.196,422.237,2616.95,6.401596390376811,6.346213539494233,187.89544444444445,237.84533333333331,4509.490666666667,91.47793333333334
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,19,3,3,19,57,0.890625,False,3,404.75466666666665,402.173,4.742579291201506,401.863,410.228,2616.95,6.536206294512561,6.507025583517541,200.07866666666666,244.78066666666666,4801.888,75.2796
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,20,3,3,20,60,0.9375,False,3,415.84566666666666,413.58,4.798040884916827,412.6,421.357,2616.95,6.361879447262886,6.3275545239131485,212.73663888888888,247.72466666666668,5105.6793333333335,72.91446666666667
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,21,3,3,21,63,0.984375,False,3,415.779,415.984,8.131438310655726,407.547,423.806,2616.95,6.362899521139836,6.290987153352052,222.48506944444443,263.0196666666667,5339.641666666666,76.99993333333333
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,22,3,3,22,66,1.03125,True,3,410.0373333333333,410.943,4.408827092700894,405.246,413.923,2616.95,6.4519978668609035,6.368158114385693,232.97023611111112,275.4646666666667,5591.285666666667,73.35593333333334
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,23,3,3,23,69,1.078125,True,3,418.0076666666667,415.663,5.79443054435322,413.753,424.607,2616.95,6.328974827415445,6.295845432477752,246.3922777777778,276.11,5913.4146666666675,72.4002
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,24,3,3,24,72,1.125,True,3,360.85366666666664,356.489,11.095691070561301,352.604,373.468,2616.95,7.331392873011313,7.340899719205922,264.3137777777778,285.08566666666667,6343.530666666667,75.3215
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,1,4,4,1,4,0.0625,False,3,2114.3033333333333,2113.78,9.116272995766066,2105.46,2123.67,2244.66,1.0957573101305238,1.0619175127023623,85.09913333333333,110.81766666666667,2042.3791999999999,71.13406666666667
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,2,4,4,2,8,0.125,False,3,1125.3266666666666,1108.72,28.94564618959703,1108.51,1158.75,2244.66,2.05874738594423,2.0245508333934628,87.31986527777778,114.79833333333333,2095.6767666666665,71.21193333333333
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,3,4,4,3,12,0.1875,False,3,805.1356666666667,787.93,30.329155879010763,787.322,840.155,2244.66,2.8774819316164937,2.848806366047745,91.74393472222222,127.54766666666667,2201.8544333333334,62.068466666666666
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,4,4,4,4,16,0.25,False,3,662.6566666666666,675.991,28.03345883642137,630.445,681.534,2244.66,3.4961744895546714,3.320547167048082,97.26684305555555,135.90233333333333,2334.404233333333,64.0682
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,5,4,4,5,20,0.3125,False,3,596.5086666666667,602.624,11.677946751605509,583.043,603.859,2244.66,3.8838720420938277,3.7248101635514015,102.33218194444444,150.59366666666668,2455.972366666667,69.43576666666667
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,6,4,4,6,24,0.375,False,3,518.0863333333333,520.248,11.988566400255428,505.164,528.847,2244.66,4.4717707923840235,4.3145961156986665,105.85195416666667,147.57633333333334,2540.4469000000004,69.92826666666667
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,7,4,4,7,28,0.4375,False,3,485.64033333333333,485.744,0.3424767632020289,485.258,485.919,2244.66,4.770533199809735,4.621076122401923,111.46897777777778,144.14266666666666,2675.2554666666665,63.981433333333335
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,8,4,4,8,32,0.5,False,3,452.958,449.796,9.452348491248088,445.492,463.586,2244.66,5.114742058498433,4.990395646026198,118.40668888888888,166.17633333333333,2841.760533333333,73.71986666666666
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,9,4,4,9,36,0.5625,False,3,443.73833333333334,448.978,9.196878836503885,433.119,449.118,2244.66,5.221012383424165,4.999487725456481,125.39648055555556,173.328,3009.5155333333337,72.499
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,10,4,4,10,40,0.625,False,3,436.20366666666666,435.372,15.67106002583532,420.965,452.274,2244.66,5.311196375393451,5.155728893911413,133.26131805555556,177.322,3198.2716333333337,67.09703333333333
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,11,4,4,11,44,0.6875,False,3,426.8963333333333,420.222,13.068288500539532,418.513,441.954,2244.66,5.426992814024326,5.341605151562745,138.9848861111111,200.31133333333332,3335.6372666666666,69.99396666666667
