machine_id,logical_cpus,physical_cores,sockets,threads_per_core,budget_mode,core_budget,branch_count,rns_width,mode,requested_workers,effective_workers,omp_threads,requested_omp_threads,core_demand,core_utilization,oversubscribed,run_index,eval_ms,avg_branch_time_ms,max_branch_time_ms,branch_work_sum_ms,merge_tail_ms
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,6,6,1,1,6,0.093750,False,2,1014.380000,215.831417,238.098000,5179.954000,137.124000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,6,6,1,1,6,0.093750,False,3,1018.880000,217.008292,240.268000,5208.199000,139.459000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,7,7,1,1,7,0.109375,False,1,1003.730000,219.528375,242.910000,5268.681000,137.766000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,7,7,1,1,7,0.109375,False,2,1003.290000,219.674042,243.168000,5272.177000,137.766000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,7,7,1,1,7,0.109375,False,3,1003.650000,218.795417,244.327000,5251.090000,140.887000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,8,8,1,1,8,0.125000,False,1,815.170000,224.904167,244.880000,5397.700000,139.561000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,8,8,1,1,8,0.125000,False,2,816.842000,224.863625,244.802000,5396.727000,138.082000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,8,8,1,1,8,0.125000,False,3,820.685000,226.031625,247.947000,5424.759000,137.811000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,9,9,1,1,9,0.140625,False,1,811.528000,226.786958,248.369000,5442.887000,136.293000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,9,9,1,1,9,0.140625,False,2,842.763000,228.814250,249.081000,5491.542000,137.801000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,9,9,1,1,9,0.140625,False,3,823.954000,227.647625,249.130000,5463.543000,137.959000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,10,10,1,1,10,0.156250,False,1,812.889000,230.473792,254.367000,5531.371000,140.111000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,10,10,1,1,10,0.156250,False,2,812.642000,230.810000,252.378000,5539.440000,138.182000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,10,10,1,1,10,0.156250,False,3,811.804000,230.072667,250.764000,5521.744000,139.968000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,11,11,1,1,11,0.171875,False,1,811.670000,235.318000,253.928000,5647.632000,138.923000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,11,11,1,1,11,0.171875,False,2,819.086000,237.775500,258.937000,5706.612000,140.362000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,11,11,1,1,11,0.171875,False,3,832.741000,259.604458,411.359000,6230.507000,141.563000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,12,12,1,1,12,0.187500,False,1,790.455000,324.678750,418.479000,7792.290000,139.613000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,12,12,1,1,12,0.187500,False,2,656.032000,245.944125,300.091000,5902.659000,139.387000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,12,12,1,1,12,0.187500,False,3,621.594000,241.431875,255.430000,5794.365000,138.257000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,13,13,1,1,13,0.203125,False,1,626.073000,242.715292,258.831000,5825.167000,142.450000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,13,13,1,1,13,0.203125,False,2,626.338000,244.454625,261.867000,5866.911000,138.409000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,13,13,1,1,13,0.203125,False,3,625.012000,243.909000,261.513000,5853.816000,139.321000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,14,14,1,1,14,0.218750,False,1,624.990000,245.224042,264.003000,5885.377000,140.199000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,14,14,1,1,14,0.218750,False,2,618.020000,244.129500,262.381000,5859.108000,135.468000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,14,14,1,1,14,0.218750,False,3,637.104000,246.913417,267.793000,5925.922000,150.041000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,15,15,1,1,15,0.234375,False,1,627.978000,249.223042,268.655000,5981.353000,140.542000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,15,15,1,1,15,0.234375,False,2,628.331000,249.948458,271.419000,5998.763000,137.804000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,15,15,1,1,15,0.234375,False,3,629.033000,250.257208,270.989000,6006.173000,140.346000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,16,16,1,1,16,0.250000,False,1,630.217000,253.174917,276.764000,6076.198000,138.204000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,16,16,1,1,16,0.250000,False,2,623.763000,252.782583,277.396000,6066.782000,139.294000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,16,16,1,1,16,0.250000,False,3,624.669000,253.769125,278.917000,6090.459000,139.149000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,17,17,1,1,17,0.265625,False,1,626.538000,258.707333,282.279000,6208.976000,139.875000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,17,17,1,1,17,0.265625,False,2,624.853000,260.040375,283.861000,6240.969000,138.002000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,17,17,1,1,17,0.265625,False,3,626.640000,260.536333,285.724000,6252.872000,139.729000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,18,18,1,1,18,0.281250,False,1,622.409000,263.026333,285.178000,6312.632000,137.725000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,18,18,1,1,18,0.281250,False,2,624.888000,261.225667,281.479000,6269.416000,141.706000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,18,18,1,1,18,0.281250,False,3,627.719000,266.529792,289.339000,6396.715000,137.301000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,19,19,1,1,19,0.296875,False,1,622.530000,268.955583,288.741000,6454.934000,137.417000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,19,19,1,1,19,0.296875,False,2,629.372000,274.780792,296.515000,6594.739000,136.659000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,19,19,1,1,19,0.296875,False,3,625.436000,271.763500,292.786000,6522.324000,137.220000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,20,20,1,1,20,0.312500,False,1,633.318000,282.293917,301.773000,6775.054000,137.048000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,20,20,1,1,20,0.312500,False,2,627.213000,280.910500,300.000000,6741.852000,135.857000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,20,20,1,1,20,0.312500,False,3,629.672000,281.358500,300.607000,6752.604000,137.100000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,21,21,1,1,21,0.328125,False,1,625.285000,282.574542,298.212000,6781.789000,135.312000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,21,21,1,1,21,0.328125,False,2,626.819000,285.506708,300.997000,6852.161000,137.212000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,21,21,1,1,21,0.328125,False,3,625.953000,286.012292,301.548000,6864.295000,136.656000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,22,22,1,1,22,0.343750,False,1,634.333000,292.499500,303.283000,7019.988000,137.292000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,22,22,1,1,22,0.343750,False,2,622.188000,286.875667,301.314000,6885.016000,135.561000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,22,22,1,1,22,0.343750,False,3,645.752000,298.904250,346.320000,7173.702000,134.767000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,23,23,1,1,23,0.359375,False,1,635.689000,306.010667,313.624000,7344.256000,136.164000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,23,23,1,1,23,0.359375,False,2,651.178000,307.192750,316.187000,7372.626000,134.783000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,23,23,1,1,23,0.359375,False,3,636.002000,306.118500,313.892000,7346.844000,136.945000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,24,24,1,1,24,0.375000,False,1,597.926000,356.164833,456.946000,8547.956000,140.547000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,24,24,1,1,24,0.375000,False,2,483.371000,320.210250,345.846000,7685.046000,137.048000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,24,24,1,1,24,0.375000,False,3,462.827000,321.986875,324.814000,7727.685000,137.648000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,single-thread,1,1,2,2,2,0.031250,False,1,3140.500000,127.166500,151.695000,3051.996000,88.089700
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,single-thread,1,1,2,2,2,0.031250,False,2,3127.770000,126.648500,150.925000,3039.564000,87.782100
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,single-thread,1,1,2,2,2,0.031250,False,3,3155.940000,127.794875,151.198000,3067.077000,88.438100
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,1,1,2,2,2,0.031250,False,1,3143.760000,127.296667,151.916000,3055.120000,87.973700
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,1,1,2,2,2,0.031250,False,2,3863.230000,154.902208,197.513000,3717.653000,144.492000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,1,1,2,2,2,0.031250,False,3,3160.470000,127.959167,152.661000,3071.020000,88.681300
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,2,2,2,2,4,0.062500,False,1,1613.610000,127.049333,157.282000,3049.184000,88.586500
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,2,2,2,2,4,0.062500,False,2,1621.350000,127.618458,157.555000,3062.843000,89.471300
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,2,2,2,2,4,0.062500,False,3,1649.550000,130.111167,182.231000,3122.668000,87.780500
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,3,3,2,2,6,0.093750,False,1,1177.990000,134.451417,163.431000,3226.834000,88.442400
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,3,3,2,2,6,0.093750,False,2,1139.830000,129.999042,163.786000,3119.977000,88.130000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,3,3,2,2,6,0.093750,False,3,1205.710000,135.355958,161.213000,3248.543000,87.144000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,4,4,2,2,8,0.125000,False,1,964.729000,139.961000,199.145000,3359.064000,92.799700
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,4,4,2,2,8,0.125000,False,2,892.375000,130.995167,157.749000,3143.884000,85.782400
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,4,4,2,2,8,0.125000,False,3,1062.030000,151.225417,215.073000,3629.410000,96.006800
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,5,5,2,2,10,0.156250,False,1,849.113000,145.889958,197.300000,3501.359000,88.966100
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,5,5,2,2,10,0.156250,False,2,766.824000,136.027917,167.367000,3264.670000,87.797400
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,5,5,2,2,10,0.156250,False,3,803.975000,138.005042,165.770000,3312.121000,88.183600
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,6,6,2,2,12,0.187500,False,1,674.085000,143.391250,175.303000,3441.390000,89.347200
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,6,6,2,2,12,0.187500,False,2,679.168000,143.175083,196.094000,3436.202000,86.898700
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,6,6,2,2,12,0.187500,False,3,756.991000,151.276125,206.328000,3630.627000,89.660600
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,7,7,2,2,14,0.218750,False,1,647.014000,147.156708,202.592000,3531.761000,88.628100
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,7,7,2,2,14,0.218750,False,2,651.351000,143.204000,173.852000,3436.896000,86.598800
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,7,7,2,2,14,0.218750,False,3,653.087000,148.309583,204.817000,3559.430000,87.990100
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,8,8,2,2,16,0.250000,False,1,568.392000,154.782375,208.186000,3714.777000,87.243800
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,8,8,2,2,16,0.250000,False,2,581.446000,154.284208,229.160000,3702.821000,87.650000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,8,8,2,2,16,0.250000,False,3,570.672000,152.963083,210.347000,3671.114000,88.219900
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,9,9,2,2,18,0.281250,False,1,579.312000,159.151042,214.059000,3819.625000,88.376700
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,9,9,2,2,18,0.281250,False,2,563.099000,158.574667,226.581000,3805.792000,93.210100
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,9,9,2,2,18,0.281250,False,3,556.930000,159.000833,217.119000,3816.020000,93.130700
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,10,10,2,2,20,0.312500,False,1,538.344000,160.158208,211.285000,3843.797000,88.325800
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,10,10,2,2,20,0.312500,False,2,546.027000,164.785625,254.471000,3954.855000,91.972400
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,10,10,2,2,20,0.312500,False,3,552.487000,164.082083,219.144000,3937.970000,92.400900
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,11,11,2,2,22,0.343750,False,1,540.408000,167.903292,232.232000,4029.679000,87.020700
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,11,11,2,2,22,0.343750,False,2,545.745000,169.801125,226.827000,4075.227000,86.905300
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,11,11,2,2,22,0.343750,False,3,552.959000,170.852417,226.044000,4100.458000,92.899000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,12,12,2,2,24,0.375000,False,1,472.184000,172.754583,238.129000,4146.110000,87.509300
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,12,12,2,2,24,0.375000,False,2,486.286000,176.097833,227.673000,4226.348000,93.215800
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,12,12,2,2,24,0.375000,False,3,477.026000,175.493042,248.072000,4211.833000,86.915600
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,13,13,2,2,26,0.406250,False,1,447.305000,179.773125,228.936000,4314.555000,88.197600
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,13,13,2,2,26,0.406250,False,2,436.382000,174.217500,219.515000,4181.220000,88.015500
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,13,13,2,2,26,0.406250,False,3,471.092000,182.190667,231.381000,4372.576000,87.912600
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,physical,64,24,16,manual-parallel,14,14,2,2,28,0.437500,False,1,459.023000,188.486000,235.356000,4523.664000,87.478300
